id,season,episode,scene,line_text,speaker,deleted
7819,2,17,43,"My future is so bright, Jim. Jim, do you know how bright my future is? It's so bright that... What? Do you know? Is there something I got to wear? Huh?",Dwight,True
7820,2,17,43,Goggles?,Jim,True
7821,2,17,43,[imitating '80s rock],Dwight,True
7949,2,18,19,Do you have any computer games?,Jake,False
7950,2,18,19,"No, I don't have computer games on my work computer. That would be innappropriate.",Dwight,False
7953,2,18,19,"Whatever, okay?",Jake,False
7954,2,18,19,You can refer to me as Mister Schrute.,Dwight,False
7955,2,18,19,That's your name? Mister Poop?,Jake,False
7956,2,18,19,Schrute. Mister Schrute.,Dwight,False
7980,2,18,25,What the hell are you reading to them?,Michael,False
7981,2,18,25,"These are cautionary tales for kids, my Grandmata used to read these---",Dwight,False
7984,2,18,25,What's a Nazi?,Michael,False
7985,2,18,25,[standing up] Nazi was a fascist movement...,Dwight,False
7988,2,18,25,"Don't! Don't! Don't talk about Nazis in front of--- you know what? They're going to have nightmares, so why don't you just shut it?",Michael,False
7989,2,18,25,I was gonna teach the children how to make corn-husk dolls.,Dwight,False
7990,2,18,25,[sighing] Why don't you just leave? Okay?,Michael,False
7991,2,18,25,...Okay.,Dwight,False
8241,2,19,7,"One thirty. [Pam yawns] I'm sorry, are we boring you?",Angela,False
8242,2,19,7,"Party planning committee, listen up. Michael would like trick candles for his birthday cake, so make that a priority.",Dwight,False
8243,2,19,7,Where do we get those?,Phyllis,False
8244,2,19,7,Not my problem. Here is a list of things that Michael would like to be surprised by. [hands list to Pam],Dwight,False
8245,2,19,7,Michael wants a strippergram?,Pam,False
8246,2,19,7,"Yes, but he doesn't want to know when, or whom.",Dwight,False
8292,2,19,16,[eating donuts while Dwight plays the recorder] Stop it. Stop! What is that?,Michael,False
8293,2,19,16,"It's 'For the Longest Time,' by William Joel. It's you favorite song.",Dwight,False
8302,2,19,19,What?,Michael,False
8303,2,19,19,"Listen up everyone! It is 11:23 exactly, the exact moment when you emerged from your mother's vaginal canal, so... huh?! Right, have a seat. Please.",Dwight,False
8331,2,19,22,What is this?,Oscar,False
8332,2,19,22,"Uh, bologna, tomato and ketchup.",Dwight,False
8348,2,19,25,[making peanut butter and jelly sandwich] Someone ate three feet of that thing?,Ryan,False
8349,2,19,25,"Hell, yeah. Save room for ice cream cake.",Dwight,False
8493,2,20,8,What's the hard way?,Ryan,False
8494,2,20,8,"I go down to the police station on my lunch break. I tell a police officer, I know several, what I suspect you may have in your car. He requests a hearing from a judge and obtains a search warrant, once he has said warrant, he will drive over here, and make you give him the keys to your car, and you will have to obey him.",Dwight,False
8521,2,20,11,What are you implying?,Oscar,False
8522,2,20,11,Have you ever... pooped... a balloon?,Dwight,False
8537,2,20,15,"Well, how could you, if it just erased your memory?",Jim,False
8538,2,20,15,That's not how it works.,Dwight,False
8539,2,20,15,Now how do you know how it works?,Jim,False
8540,2,20,15,"Knock it off, okay, I'm interviewing you.",Dwight,False
8541,2,20,15,No! You said that I'd be conducting the interview when I walked in here. Now exactly how much pot did you smoke?,Jim,False
8542,2,20,15,[opens eyes wide in total surprise],Dwight,False
8564,2,20,18,"Remember the narc bit? [laughs] Uh-oh, who's in trouble?",Michael,False
8565,2,20,19,Attention everyone.  Drug testers are coming in a couple of hours to test everyone's urine.,Dwight,False
8566,2,20,19,Waa... what? What are you talking about?,Michael,False
8567,2,20,19,Company policy. If drugs are found on the premises there is automatic drug testing conducted within twenty-four hours.,Dwight,False
8623,2,20,29,"Oh, right. How are you?",Linda,False
8624,2,20,29,I'm all better.,Dwight,False
8644,2,20,31,Do you want to give Michael your urine?,Angela,False
8645,2,20,31,I want him to have all the urine he needs.,Dwight,False
8659,2,20,36,What's wrong? Where's your costume?,Michael,False
8660,2,20,36,It's a uniform and I turned it in today when I tendered my resignation.,Dwight,False
8709,2,20,45,I won't. It's just that last night is really hard for me to remember because I was just a teensy bit high. Should I have not said that?,Pam,True
8710,2,20,45,"No, no, no. It's okay. Go ahead.",Dwight,True
8736,2,20,50,"Okay, let's get personal for a second, shall we?",Michael,True
8737,2,20,51,"The scary thing is, it could have been any one of these people. They all had a motive. To get high.",Dwight,True
8759,2,20,57,Where sis you get that?,Sheriff,True
8760,2,20,57,I got it here.,Dwight,True
8765,2,20,57,"Right, well... Why don't you give me a couple examples of ways that you've helped us out?",Sheriff,True
8766,2,20,57,"Oh, God, there are so many. Roadside assistance, breaking up unruly parties, surveillance...",Dwight,True
8767,2,20,57,Surveillance?,Sheriff,True
8768,2,20,57,"Crowd control, directing traffic...",Dwight,True
8769,2,20,57,Mace! You... You've been carrying around weapons-grade Mace?,Sheriff,True
8770,2,20,57,I've only had to use it once.,Dwight,True
8937,2,21,35,What did I write?,Jim,False
8938,2,21,36,I have another complaint for Jim's permanent file.,Dwight,False
8965,2,21,38,[picks up Dwight's I.D. and snickers] You know your I.D. says you're a security threat?,Michael,False
8966,2,21,38,You have till five.,Dwight,False
8988,2,21,52,"Okay. Oh... actually, tomorrow's not good. How about later in the week?",Michael,False
8989,2,21,52,Fine.,Dwight,False
9043,2,21,60,Maybe poison?,Jim,True
9044,2,21,60,Possibly.,Dwight,True
9054,2,21,64,So there were no death threats?,Photographer,True
9055,2,21,64,Let me see your ID.,Dwight,True
9063,2,21,68,What does Level Red mean?,Jim,True
9064,2,21,68,"I'd tell you, but then I'd have to kill you. [laughing maniacally]",Dwight,True
9073,2,21,74,"Excuse me, sir! Dwight Schrute, is that your real name?",Hank the Security Guard,True
9074,2,21,74,"Yes, sir.",Dwight,True
9079,2,22,2,Excuse me. How long is the wait for a table for two?,Jim,False
9080,2,22,2,"I would never, ever serve you. Not in a million, billion years.",Dwight,False
9165,2,22,16,Why are you here?,Michael,False
9166,2,22,16,"When Darryl was coming, you said you wanted me here for protection.",Dwight,False
9317,2,22,40,"Good evening, Dwight. What is this?",Angela,False
9318,2,22,40,"Evening, Angela. This is craps. I need to roll an eight. If I do, everyone wins.",Dwight,False
9357,2,22,44,What?,Jan,False
9358,2,22,44,Super 8?,Dwight,False
9457,2,22,57,How about a location?,Michael,False
9458,2,22,57,The planet Caprica.,Dwight,False
9459,2,22,57,Where the hell is that?,Michael,False
9460,2,22,57,It's from Battlestar Galactica.,Dwight,False
9528,3,1,17,Can you tell who's gay and who's not?,Michael,False
9529,3,1,17,Of course.,Dwight,False
9530,3,1,17,What about Oscar?,Michael,False
9531,3,1,17,Absolutely not.,Dwight,False
9539,3,1,18,"I don't know, I can imagine her with another woman, can't you?",Michael,False
9540,3,1,18,[creepy smile],Dwight,False
9699,3,2,4,I know! It... I was just really hoping we could spend some time together. [A long silence.] Are you still there?,Angela,False
9700,3,2,4,"Yes, Monkey.",Dwight,False
9719,3,2,8,You got that?,Michael,False
9720,3,2,8,I got it.,Dwight,False
9810,3,2,23,"I don't have to, I just know. Yes, hello?",Michael,False
9811,3,2,23,No one just called you.,Dwight,False
9829,3,2,26,And?,Michael,False
9830,3,2,26,He wasn't volunteering today.,Dwight,False
9958,3,2,43,Whoa. What are those stains?,Michael,False
9959,3,2,43,"Blood, urine, or semen.",Dwight,False
9975,3,2,47,See that factory?,Michael,False
9976,3,2,47,Mm-hm.,Dwight,False
10013,3,3,8,[walking into an empty office because everyone is watching Varsity Blues] Hello?,Jan,False
10014,3,3,9,Not everyone approves of Movie Monday.  I won't say who.,Dwight,False
10052,3,3,25,[answering the phone] Hello?,Jan,False
10053,3,3,25,Is this Jan?,Dwight,False
10054,3,3,25,Who is this?,Jan,False
10055,3,3,25,This is Dwight Schrute.  I am calling about an extremely sensitive matter.,Dwight,False
10058,3,3,25,What about him?,Jan,False
10059,3,3,25,[exhales] I can't talk here.  It's too sensitive.,Dwight,False
10060,3,3,25,It's not about a surprise party is it?,Jan,False
10061,3,3,25,"No, but we should discuss that another time.",Dwight,False
10064,3,3,25,How do you know I like that store?,Jan,False
10065,3,3,25,Many of your blouses are Claiborne's.,Dwight,False
10066,3,3,25,How do you know that?,Jan,False
10067,3,3,25,Part of my job.,Dwight,False
10080,3,3,28,Really?,Jan,False
10081,3,3,28,If you let me run it.,Dwight,False
10084,3,3,28,What would you do differently?,Jan,False
10085,3,3,28,Mostly get rid of waste.  Which is half the people there.  And clean house.  [to waitress in diner]  Right here.  It's all for me.  Thank you.,Dwight,False
10136,3,3,38,Do you want an M&M?,Michael,False
10137,3,3,38,No thanks I'm stuffed.,Dwight,False
10140,3,3,38,"They're good, huh?",Michael,False
10141,3,3,38,...so good.,Dwight,False
10146,3,3,38,What's his name?,Michael,False
10147,3,3,38,[long pause] Crentist.,Dwight,False
10191,3,3,45,"Ok, Dwight, would you like to say a few words to everybody... about loyalty?",Michael,False
10192,3,3,45,"Thank you Michael.  I just want to say, to the few of you who will remain under my employ, that I intend to lead you into the black!  With ferocity!",Dwight,False
10225,3,3,53,What?,Michael,False
10226,3,3,53,Not my style.,Dwight,False
10241,3,3,54,"Oh do you?  Do you like the Sebring--- HOW DARE YOU?!  How dare you, Dwight?",Michael,False
10242,3,3,54,[Dwight gets on his knees and puts his face down on the ground] Don't fire me.  Please.,Dwight,False
10260,3,3,58,"What do you know about management, Dwight?",Michael,False
10261,3,3,58,I know that we need to cut costs.  We could fire Meredith. That's a big cost.,Dwight,False
10346,3,4,9,What?,Michael,False
10347,3,4,9,Really?,Dwight,False
10357,3,4,11,What are you doing?,Michael,False
10358,3,4,11,You said you didn't know how to say it.,Dwight,False
10430,3,4,21,"Yeah.  Pam, you're a member of this family.  So we will wait for our family members. Phyllis, you wanna give it a shot?",Michael,False
10431,3,4,21,"[grabbing ball] I got it.  When my mother was pregnant with me, they did an ultrasound and found she was having twins.  When they did another ultrasound a few weeks later, they discovered, that I had resorbed the other fetus.  Do I regret this?  No.  I believe his tissue has made me stronger.  I now have the strength of a grown man and a little baby.",Dwight,False
10484,3,4,25,"I mean, how many times to I have to confirm with Ryan [Michael walks away disgusted] for him to know that we have a date tonight?",Kelly,False
10485,3,4,26,[trying to shove bird into a can] Argh... gah!,Dwight,False
10486,3,4,26,What are... What are you doing?,Michael,False
10487,3,4,26,"What?  No, this is about the right size.",Dwight,False
10488,3,4,26,"No, God, no it's not!  What is the matter with you?  Is that the beak!?",Michael,False
10489,3,4,27,"I'm sorry, I grew up on a farm.  We slaughtered a pig whenever we wanted bacon.  My grandfather was reburied in an old oil drum. [pause] It would have fit if he had given me another minute.",Dwight,False
10491,3,4,28,Is it for the bird?,Pam,False
10492,3,4,28,Yeah.,Dwight,False
10499,3,4,28,Do you have it with you?,Pam,False
10500,3,4,28,Always. [runs off],Dwight,False
10600,3,4,55,"Nothing. Let's just... all right. [talks to warehouse guys] Guys, do you have a box we could use?",Michael,False
10601,3,5,1,Brain teaser. I have two coins totaling 15 cents and one of them is not a nickel. What are they?,Dwight,False
10634,3,5,9,"So what if they're not talking much, then does it makes sense to kind of lead the conversation? You know, just 'till it gets to a point where they are asking questions? [car stops] So where's the sales office?",Ryan,False
10635,3,5,9,"When you are ready to see the sales office, the sales office will present itself to you. Your journey begins now.",Dwight,False
10715,3,5,27,Who was that?,Ryan,False
10716,3,5,27,Pay no attention to the spirits that haunt this hallowed ground.,Dwight,False
10717,3,5,27,Is that your Cousin Mose?,Ryan,False
10718,3,5,27,Yes.,Dwight,False
10723,3,5,29,Depression?,Ryan,False
10724,3,5,29,Wrong. He hated himself. What is the DHARMA initiative?,Dwight,False
10747,3,5,34,"Mr. Kosseli. Hey hey hey, the Cos. What's going on? Do we have a deal? Deal or no deal? Let's make a deal. So what is the deal?",Michael,False
10748,3,5,35,Establish time frames. Keep the phrase 'real dollars' in their head. And always keep the power in the conversation. That's why you're losing them on the cold calls. Cause you say the word please too much.,Dwight,False
10749,3,5,35,"Wait, can you go back?",Ryan,False
10750,3,5,35,"Michael always said, K.I.S.S. Keep it simple, stupid. Great advice, hurts my feelings every time.",Dwight,False
10888,3,5,52,What was that first thing you did?,Ryan,False
10889,3,5,52,"[wails arms] You know, selling, typing, dialing.",Dwight,False
10931,3,6,5,"Well, go with Dwight. He's single, too. Right?",Kelly,False
10932,3,6,5,"Yeah, totally single. Hundred percent available.",Dwight,False
11021,3,6,28,"I decided to come. Uh... I feel a little under-dressed... but at least I'm not dressed like a slutty cheerleader, right? Is that mean?",Pam,False
11022,3,6,29,Temp! Temp! Pflut! Pflut!,Dwight,False
11287,3,7,25,Why?,Michael,False
11288,3,7,25,Christmas card list.,Dwight,False
11323,3,7,32,"Excuse me, Mr. Wallace? David Wallace?",M ichael,False
11324,3,7,32,Yes? What is the meaning of this?,Dwight,False
11325,3,7,32,Can you tell us why you are shutting down Scranton and putting 15 people out of work?,Michael ,False
11326,3,7,32,"Well, the branch is no longer finicially viable. It's simple dollars and cents.",Dwight,False
11331,3,7,32,"Because he'd be intimidated and I, just... let's start again. Just be more scared of me, okay?",Michael,False
11332,3,7,32,Okay.,Dwight,False
11335,3,7,32,"Excuse me, Mr. Wallace?",Michael,False
11336,3,7,32,[frightened] Uh!,Dwight,False
11397,3,7,44,Anything?,Michael,False
11398,3,7,44,Nothing. [puts down binoculars],Dwight,False
11399,3,7,44,What if this doesn't work? What is the office actually goes under?,Michael,False
11400,3,7,44,Then it was an honor to have worked with you.,Dwight,False
11448,3,7,50,How did we do it?,Michael,False
11449,3,7,50,I don't ... have no idea.,Dwight,False
11475,3,8,3,"Really, Dwight? How fast are you?",Pam,False
11476,3,8,3,Let's just put it this way. Last weekend I outran a black pepper snake.,Dwight,False
11477,3,8,3,Really?,Pam,False
11478,3,8,4,I am fast. To give you a reference point. I'm somewhere between a snake and a mongoose. And a panther.,Dwight,False
11482,3,8,5,Yeah. Are you ready?,Pam,False
11483,3,8,5,"No, my groin...",Dwight,False
11491,3,8,6,Here... Who's here?,Michael,False
11492,3,8,6,Nametag?,Dwight,False
11499,3,8,8,Who's next?,Michael,False
11500,3,8,8,That's Andy Bernard.,Dwight,False
11505,3,8,8,What?,Michael,False
11506,3,8,8,...before noon...,Dwight,False
11606,3,8,24,Which on a film set is the highest title there is. Do you know anything about film?,Andy,False
11607,3,8,24,I know everything about film. I've seen over 240 of them.,Dwight,False
11636,3,8,27,"I don't care! Dwight! You all report to me! That's all that matters! The rest of it just work out amongst yourselves, ok?",Michael,False
11637,3,8,27,And then if I want...,Dwight,False
